review,stars
Servicio atención no recomendable.  Siempre pasa lo mismo que la verdadera atención que promueven no la cumplen   Justificándose que los sistemas programas que tienen no les dejan realizar la atención que deberían de dar,20
"Muy buen Hotel en cuanto a la calidad y servicio, las habitaciones muy confortables y el acceso y lugar son muy convenientes, recomendable tanto para viaje de negocios o para viajes de placer. la vista de las habitaciones son muy buenas",50
"Estancia agradable sin contratiempos mayores, es un hotel urbano mas sin grandes características a resaltar salvo que tiene vistas espectaculares de la ciudad si estas en pisos altos.  El bar está ok, el personal es amable.  El servicio de alimentos no lo probé pues estuve en el restaurante justo durante el cambio de desayuno a comida y al parecer se paraliza el servicios pues lo mas que pude ordenar fue una limonada.",30
"Las mejores habitaciones son las que están en esquina, especialmente las que tienen vista el Cerro de la Silla. La ubicación es inmejorable, hay de todo ahí mismo en Pabellón M y todo queda cerca. Las habitaciones son silenciosas y mu cómodas, El número y variedad de almohadas es excelente.  Definitivamente, me vuelvo a hospedar ahí.",50
"Todo el personal es super amable, la respuesta para atender porblemas tecnicos en la habitacion super rapida. Las habitaciones super comodas y espaciosas.  El desayuno tipo buffet excelente, todos los días varian los alimentos, los alimentos riquisimos y de buena calidad, el personal super amable y atento.",50
"Excelente Servicio y atención, llegue tarde por una contingencia en el aeropuerto por el huracan lo cual me ocasiono un retraso para llegar al hotel. Sin embargo me respetaron el cheking lo cuál me reconforto y me dio satisfacción.",50
"Agua fría en la ducha, problemas con el aire acondicionado, ubicación de la recepción. Considero que no vale la pena precio vrs calidad. El personal de restaurante y bar son realmente maravillosos, no tanto los de recepción.",10
"Gran atención, muy buena ubicación. Habitaciones grandes, muy bien equipadas y un gran servicio por parte del personal. Desde el proceso de reserva hasta el momento del checkout todo fue perfecto. Lo recomiendo muchísimo",50
"muy buenos espacios pero un poco elevado los costos de la comida, servicio bueno, la cama un poco incomoda pero la habitacion muy amplia y bonita.  El restaurante bien pero precios elevados por lo que ofrecen.",40
"Si la principal razon de hospedarme fue porque esta en el mismo edificio que el pabellon M. Mi viaje fue principalmente el asistir a un show ahi, y pues esta super practico, que pude estar en mi habitacion hasta 5 minutos antes del show y despues solo caminar hasta el evento, sin preocuparme por estacionamiento, trafico ni lluvias.",40
Si efectivamente el hotel en si es espectacular... pero tiene el detalle que el canal de nado es literalmente agua estancada. Sales oliendo a rana del estanque. Deberían de cuidar mucho ese detalle puesto que le resta puntos,50
"La atención del personal del restaurant es mala y desconocen el menú, el gerente se involucró hasta el final tratando de salvar la situación pero ya era muy tarde y este último no se le vio antes en el restaurant hasta que cancelamos el postre.",20
"Si quieres pasar un fin de semana en Monterrey sin duda Fiesta Americana Pabellón M es la mejor alternativa, todo a u alcance y con una vista espectacular. Pero lo más importante es la atención y gentileza de su equipo de trabajo. Felicidades.",50
Todo el hotel e instalaciones estuvo excelente pero por la mañana el servicio toca tu puerta desde las 9am y no para. Mínimo nos tocaron unas 4 veces incluso abriendo la puerta mientras nos estabamos cambiando. La verdad que terminamos muy molestos.,10
"La estancia aquí fue muy agradable. Las instalaciones/acabados están muy bien, la limpieza general del hotel es impecable, el estilo que tienen las habitaciones muy reconfortante; primera vez que puedo decir que una cama en hotel me gustó y pude descansar. El check in y el check out fueron muy rápidos, hay café o té de cortesía en recepción por las mañanas. Donde creo pueden tener un área de oportunidad es en los elevadores. No deben de dejar por alto ir a los restaurantes y terrazas de los pisos superiores. Quiero reconocer el servicio y atención brindada por Jesús, (muchacho de bellboys) es excepcional!",50
"Cada vez que viajo de negocios a Monterrey, me quedo en el Fiesta Americana Pabellón M. Los cuartos del hotel son espaciosos, el diseño es increíble y todo el personal (recepción, limpieza y restaurantes) es excelente.  ¡Gran lugar para hospedarse!",50
"Me he hospedado aqui alrededor de 7 veces. Cuando el hotel abrió sus puertas tenia muchas deficiencias en servicio y es muy grato corroborar que las han solucionado todas. Excelente servicio en reservaciones, recepción, habitaciones, facturacion... todo fue impecable. Un servicio espkendido. Gracias por todo!",50
"Demasiado caro como para que descuiden detalles como el que no haya shampoo ni jabon de baño, asi como el que esten las cajas de lustrador de calzado y gorra de baño vacias, sin mencionar que habia una botella de agua usada en una habitacion que se rento como limpia.",20
"El hotel de Pabellón M me parece que en cuanto instalaciones esta excelente, me gusta mucho, pero en esta ocasión me he quedado con un muy mal sabor de boca con atención de algunas personas del staff.  Las señoritas de recepción (turno de la tarde), muy mal encaradas, pésima actitud.  En la noche fui al Gimnasio y entraron dos personas de hotel y nadie se dignó a decir ni ""buenas tardes"". Al otro día por la mañana subí a desayunar, le pedí a un mesero me hiciera favor de traerme el platillo que preparaba el cocinero y literal me dio el ""avión"" y me dejo esperando hasta que me levante yo. Finalmente, el precio por la el desayuno buffet me pareció excesivo ya que la comida es bastante limitada y de sabor muy regular.",30
"En verdad, todo muy bien, calidad y calidez.  Tal vez solo falta más variedad en el menú, aunque es aceptable, y de buen sazón..  Por lo demás no hay queja alguna, el servicio de primera. Siempre un servicio de primera Incluso en temas de cuestiones que surgieron de necesidades personales, fueron atendidas de inmediato.",50
"Un viaje muy placentero en la estancia perfecta. El servicio del hotel excelente, la atención de todo el personal es muy eficiente y amable. Te ayudan hasta con los mas pequeño detalles. Con mucho  gusto regresaré.",50
"Esta ubicado en el centro de Monterrey, dentro de Pabellón M que cuenta con restaurantes, cafes, servicios de toda clase a la mano. Las habitaciones son amplias, acabados muy contemporáneos, el restaurante con una vista a la ciudad de Monterrey insuperable",50
"El servicio en general fue excelente y las habitaciones amplias y en excelente estado todo limpio, camas y almohadas cómodas, los botones y y los señores de recepción muy amables todo bien, el estacionamiento tiñe costo de $130 por noche",50
"El hotel es funcional pero la atención y actitud del personal es mala, descortés y altanera extraño de un Fiesta Americana, no ateienden requerimientos con tiempo, el tiempo para resolver un problema es malo, quitaron el valet parking, luego no hay lugar en el estacionamiento cercano a la entrada del hotel, no regresaré a hospedarme a este hotel nuevamente prefiero otros de la zona de mejor relación costo/servicio",20
"Excelente atención, habitaciones grandes y cómodas. Cuenta con una excelente vista del paisaje de las montañas, autopista y ciudad en general. La ubicación es estratégica ya que dentro del Pabellón M encuentras cines, patio de comidas, restaurantes, tiendas, etc.",50
"Hotel con todos los servicios necesarios para una visita de negocios, muy buena atención, el personal es muy amable y servicial. Cuenta con business center para reuniones y uso de espacios para trabajar.",50
El servicio brindado por todas las personas que laboran en el hotel fue excelente. Siempre estuvieron disponibles y al servicio de los huéspedes. Las instalaciones son nuevas y la comida está deliciosa!,50
Muy buena experiencia durante nuestra estancia !!  Cerca del centro de la ciudad así como de lugares de interes.  Las instalaciones se encuentran en muy buenas condiciones y el servicio al cliente es muy bueno.,50
"Excelente hotel, todo el mundo que trabaja en este lugar es muy amable y profesional. Ellos me ayudaron e hicieron hasta lo imposible por acomodarme con una habitación. Muy limpio y ubicación es perfecta!",50
excelente todos lo servicios. cabe señalar que necesitan un valet o la orientacion en puerta de quienes llegan en vahiculo para saber donde estacionarse y el costo del servicio por  hora en caso de ser visitante de algun huesped.,50
"Un hotel con instalaciones excelentes, el personal es muy amable, las habitaciones son amplias, cómodas, con unas vistas maravillosas (en mi visita con vista al Cerro de la Silla).  Tienes que visitarlo!",50
"Excelente hotel, recién inaugurado, excelente ubicación y buenas instalaciones. Buena cocina, sabroso desayuno, la alberca es pequeña y no estaba muy limpia. Ubicado en una maravillosa plaza comercial, con posibilidades de asistir a espectáculos.",50
"Todo está magnífico, menos el estacionamiento muy bonitas y limpias las habitaciones el personal muy serviciales muy bien ubicado, buenos restaurantes tienen que tener más información de donde se encuentra el hotel",50
"No sé si tuve mala suerte pero pasó lo siguiente: 1) reservado cámara King size, pues se le acabaron y me dieron una con doble... 2) no había plancha en el cuarto la pido dos veces y en una hora no pudieron traerla... 3) la secadora de pelo tenía el contacto roto cómo en la foto,. Si hubiera un niño o alguien que no se da cuenta imaginen que puede pasar a tocar este contacto con las manos húmedas... 4) la cama se hunde 5) el aire acondicionado funciona como puede y no como debe 6) en el restaurante en el desayuno esperé 5 minutos que el chef me hiciera caso para que me hiciera una omelette y al fin tuve que pedírselo al mesero 7) me quejo de qué falta la plancha y llevo directamente al lobby la secadora, sería de irresponsable dejarla allí, y cuando regreso al cuarto que ya…",10
